ad_id,link,listing_type,Scraped_date,Дүүрэг,Байршил,Үнэ,Шал,Тагт,Гараж,Цонх,Хаалга,Цонхнытоо,Барилгынявц,Ашиглалтандорсонон,Барилгындавхар,Талбай,Хэдэндавхарт,Лизингээравахболомж,Үзсэн,ӨрөөнийТоо,Зарыг гарчиг,Зарын тайлбар,Нийтэлсэн
2620ce7564ef0bd3291076f759245834,https://www.unegui.mn/adv/9332708_modny-2-gol-zam-daguukh-ugsarmal-2-oroog-3-oroo-bolgoson-35m2-tavilgatai/,sales,10/05/2025,УБ,"Баянгол, Модны 2",200000000,Паркет,1 тагттай,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,9,35.0 м²,6,N/A,Үзсэн:179,2 өрөө,N/A,"2 өрөөг 3 өрөө болгосон, тавилгатай -Гал тогооны болон шкаф зурагтны суурь гэх мэт тавилгууд дагалдана -56м2 гэрчилгээн дээрх 35м2 -Өвөлдөө маш дулаахан -6/9 давхарт -3 өрөө болгож зассан -3 урагшаа болон зүүн тийшээ харсан цонхнуудтай, дандаа нар үзнэ -автобусны буудал болон бүх зүйлстэйгээ ойрхон",Өчигдөр 13:26
4fe12287eb59a8d54e75b90392358f26,https://www.unegui.mn/adv/9332575_emirald-rezidensed-174-89m2-6-oroo-bair-dulaan-zogsoolyn-khamt-khudaldana/,sales,10/05/2025,УБ,"Баянзүрх, Баянзүрх, Хороо 36",725793500,Паркет,Тагтгүй,Байгаа,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,16,174.89 м²,1,N/A,Үзсэн:54,5+ өрөө,N/A,"📍БЗД-ийн 36 дугаар хороо 🕍 Эмиралд Резиденсэд 174,89м2 6 өрөө байр дулаан зогсоолын хамт худалдана. Төлбөрийн нөхцөл: Бэлэн, банк, бартер сонсоно - 16\1 давхарт - доороо айлтай - Бүрэн засвар хийсэн - Гал тогоо тусдаа - Зочны өрөө - Мастер унтлагын өрөө - 3 Унтлагын өрөө - Хувцасны өрөө - 2 ариун цэврийн өрөө - Урагшаа хойшоо харсан харууцтай - Хананд суурилагдсан тавилганууд бэлгэнд - 1 дулаан зогсоол \50,000сая\ Агентад: Айл нь амьдардаг цаг товлож үзүүлнэ",Өчигдөр 12:41
9e6d073b7faa6ed52a388fb441c688c0,https://www.unegui.mn/adv/9332216_mandala-garden-khotkhond-3-oroo/,sales,10/05/2025,УБ,"Хан-Уул, Яармаг",4100000,Паркет,2 тагттай,Байхгүй,Вакум,Төмөр,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,16,96.6 м²,4,N/A,Үзсэн:116,3 өрөө,N/A,"Яармаг Мандала гарден хотхон 🍀 96.6 мкв 🍀 Зүүн урагшаа харсан цонхтой 🍀 Томъёо, Олонлог, Смарт сургуулиудтай ойрхон 🍀 Сургууль болон хүүхдийн тоглоомын талбай бүрэн харагдах 🍀 Урдаа халхлах барилга байгууламжгүй 🍀1мкв-4,100,000",Өчигдөр 11:12
2f5ccc065f709579e401fb68f0d9a9c8,https://www.unegui.mn/adv/9177898_garden-city-khotkhond-122-6mkv-4-oroo/,sales,10/05/2025,УБ,"Хан-Уул, Хан-Уул, Хороо 23",685560000,Паркет,1 тагттай,Байгаа,Вакум,Төмөр,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,5,122.6 м²,2,N/A,Үзсэн:397,4 өрөө,N/A,"📍NCD группын бүтээн байгуулалт Шинэ хотын захиргааны урд Garden city 1В хотхонд мастертай 4 өрөө 122,6мкв байраа худалдана аа. Нийт 4 өрөө, 1 балкон, 2 ариун цэвэр, 3 унтлагын өрөөтэй. ✨5 давхар байрны 2 давхарт, нам тайван, цэмцгэр, тухлаг орчинтой. ✨Орцондоо их цөөхөн айлтай. ✨Хотхондоо сургууль, цэцэрлэгтэй ✨Хүүхдэд ээлтэй хүүхдийн тоглоом, томчуудын гүйж алхаж, дасгал хийдэг орчинтой ✨Өвөлдөө маш дулаахан ✨Туслах галтогоотой ✨Laundry өрөөтэй ✨Баруун, зүүн харууцтай ✨Цэлгэр,саруулхан ✨Тавилгатай нь зарна аа ☺️☺️☺️",Өчигдөр 11:01
612b6f0d9cfd9f5e659fd64065a89337,https://www.unegui.mn/adv/9332121_iaarmag-artsat-2-apartment-56-74mkv-2-oroo-bair/,sales,10/05/2025,УБ,"Хан-Уул, Яармаг",195000000,Паркет,1 тагттай,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,16,56.0 м²,10,N/A,Үзсэн:122,2 өрөө,N/A,"1.Tөлбөрийн нөхцөл: Бэлэн мөнгөнд. 2. Байршил: Шинэ хотын захиргаа, Мандала гарден 3. Байрны давуу тал: Хотхоны зохион байгуулалттай. -Бүх төрлийн үйлчилгээний байгууллагуудтай ойр 4. Цонхны байрлал: Баруун харсан-2 5. Автобус болон таксины зогсоолын зай: 100м 6. Өрөөний зохион байгуулалт: Гал тогоо зочны өрөө хамт, унтлагын өрөө-1, ариун цэврийн-1.",Өчигдөр 10:50
e952341fc98c94ceaac867ce162d8e86,https://www.unegui.mn/adv/9256674_sapporo-iin-ard-2r-bairand-2-oroo-khudaldana/,sales,10/05/2025,УБ,"Сонгинохайрхан, 1-р хороолол",165000000,Паркет,1 тагттай,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,9,30.0 м²,4,N/A,Үзсэн:1570,2 өрөө,N/A,"Саппоро-ийн ард 2р байранд 2 өрөө худалдана. - Урагшаа харсан цонхнуудтай. Нар сайн үзнэ. Хуучнаар 30м2, шинээр 55м2. 9/4 давхарт Үнэ: 175.000.000",Өчигдөр 10:29
b054362b19741e64b262277c6d8391ea,https://www.unegui.mn/adv/9331850_khoroollyn-etsest-76g-bairand-1-oroo-bair-zarna/,sales,10/05/2025,УБ,"Баянгол, 3, 4 хороолол",3600000,Паркет,1 тагттай,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,9,35.6 м²,3,N/A,Үзсэн:125,1 өрөө,N/A,"Хорооллын эцэст 1өрөө байр зарна. Сургууль, цэцэрлэг, өрхийн эмнэлэг,емарт г.м бүх үйлчилгээндээ ойрхон. Бүрэн цутгамал, төв зам автобусны буудалтайгаа ойр, Байрандаа цөөхөн айлтай тул цэвэрхэн тохьтой.",Өчигдөр 09:30
07be8efc790cc566060c33a32b556c72,https://www.unegui.mn/adv/9331822_tsagaan-khuaran-khotkhond-43-8mkv-2-oroo-bair-khudaldana/,sales,10/05/2025,УБ,"Баянзүрх, 14-р хороолол",145000000,Паркет,1 тагттай,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,12,43.8 м²,6,N/A,Үзсэн:221,2 өрөө,N/A,Цагаанхуаран. 88в байранд зүүн харсан цонхтой,Өчигдөр 09:24
b6b3449bce0ecdc26eb9ccb673cfe822,https://www.unegui.mn/adv/9311641_nominsupermarket-hajuud-tov-zam-daguu/,sales,10/05/2025,УБ,"Хан-Уул, Хан-Уул, Хороо 4",260000000,Паркет,2 тагттай,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,16,64.0 м²,10,N/A,Үзсэн:518,2 өрөө,N/A,"2022 ond shineer awsan Munkhhada zvvn tald Tow zam daguu bairlal saitai 16 dawhariin 10 dawhart gal togoonii shin tawilgatai zvvn bolno egts uragshaa harsan 4 zonhtoi 2 tom bolkontoi ovoldoo mash dulaahan bvten odor jin nar tusna 24 tsag 2 lepttei Nomin supermarket hajuud 1 dawhart 24 tsagiin emiin sain CU tei ulsiin surguuli tsetserlegiin haraldaa uridchilgaa 20% tolood orno suutsnii XXB, Golomt ,Arig bank.r zeel gargaj ogno uridchilgaand mashin ba barter sonsonо.",Өчигдөр 08:31
eb27f93b5687e00427bfe583a8ee7118,https://www.unegui.mn/adv/9210001_shine-orgoo-khotkhond-2-oroo-bair-zarna/,sales,10/05/2025,УБ,"Хан-Уул, Яармаг",198000000,Паркет,1 тагттай,Байхгүй,Вакум,Мод,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,5,61.8 м²,2,N/A,Үзсэн:649,2 өрөө,N/A,Цэвэрхэн 2 өрөө байр зарна.,2025-05-08 23:04
b20850d85e525aa9c2a069d6e70d6562,https://www.unegui.mn/adv/9330765_khud-18-r-khoroo-rark-garden-khotkhond-52-03m-kv-2-oroo-bair/,sales,10/05/2025,УБ,"Хан-Уул, Хан-Уул, Хороо 18",7400000,Паркет,1 тагттай,Байгаа,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,25,52.03 м²,18,N/A,Үзсэн:210,2 өрөө,N/A,"ХУД, 18-р хороо, Park Garden хотхонд 52.03 м.кв, 2 өрөө байр худалдана. Байршил: Хотын төвд ойр, Төв цэнгэлдэх хүрээлэнгийн урд байрлалтай, төмөр фасадтай барилга. 🏠Зогсоолтой (хамтад нь эсвэл салгаж зарна) 🏠 2023 онд ашиглалтад орсон 🏠 Бүх цонх баруун (SS Garden руу) харагдацтай 🏠 Хотын төвд ойр байрлалтай 🏠 Тохижилт сайтай хүүхдийн тоглоомын талбай, Салхилах хэсэгтэй 🏠 Маш цэвэрхэн орчинтой 🏠 Авто машины зогсоол хүрэлцээтэй 🏠 Маш сайн СӨХ-тэй 🏠 Зөв зохион байгуулалт бүхий 2 өрөө 🏠 Хананд суурилсан тавилгууд үлдэнэ 🏠 Бусад тавилгуудаас үнэ тохирч зарж болно Үнэ: 1 м.кв - 7,400,000 | Нийт: 385,022,000",2025-05-08 18:30
b3f7e3cda21a3ca551484cae15c6850b,https://www.unegui.mn/adv/9330799_khud-river-plaza-tsogtsolboryn-a-blokt-147-7-mkv-4-oroo-oron-suuts-khudaldana/,sales,10/05/2025,УБ,"Хан-Уул, River Garden",1417920000,Паркет,1 тагттай,Байгаа,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,25,147.7 м²,13,N/A,Үзсэн:101,4 өрөө,N/A,"ХУД, 𝐑𝐢𝐯𝐞𝐫 𝐏𝐥𝐚𝐳𝐚 цогцолборын A блокт 147.7 мкв 4 өрөө орон сууц худалдана. |📌 Нийт үнэ: 1,417,920,000₮ Мкв үнэ: 9,600,000₮ ▪️23/10+ давхарт ▪️Урагшаа, зүүн харсан ▪️Мастер унтлагын өрөө ▪️3 Ариун цэврийн өрөө; 📍 Байршил: ХУД, 17-р хороо, Маршаллын гүүрний баруун хойно, Ривер гарден хотхоны баруун хойно.",2025-05-08 18:40
5c09373a8faf8d0e07d5f6e47a7af774,https://www.unegui.mn/adv/9162454_tsever-agaartai-buren-tsutgamal-zalaatyn-aman-dakh-3-oroo-shine-bair/,sales,10/05/2025,УБ,"Баянзүрх, Баянзүрх, Хороо 11",368000000,Паркет,1 тагттай,Байгаа,Модон вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,3,88.0 м²,2,N/A,Үзсэн:111,3 өрөө,N/A,"Маш сайхан цэвэр агаартай, байгальд ойр, хотын төв рүү засмал замаар түгжрэлгүй ойрхон, бүрэн цутгамал, сайхан дулаахан, саяхан ашиглалтанд орсон, бүрэн засвар хийгдсэн цоо шинэ байраа зарнаа.",2025-05-08 20:04
0617ef3246a58890910b3f8f381c83fe,https://www.unegui.mn/adv/9330385_5-r-surguul-suis-dund-1-r-davkhart-3-oroo/,sales,10/05/2025,УБ,"Чингэлтэй, Чингэлтэй, Хороо 6",240000000,Паркет,Тагтгүй,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,4,58.0 м²,1,N/A,Үзсэн:220,3 өрөө,N/A,Үйлчилгээгээр ашиглах боломжтой 1р давхарт 3 өрөө төв зам дагуу.,2025-05-08 17:52
97fd8a77d734e48f9f3283b8007adec0,https://www.unegui.mn/adv/9190753_time-square-baruun-talyn-river-garden-khotkhond-4-oroo-bair-khudaldana/,sales,10/05/2025,УБ,"Хан-Уул, River Garden",1721250000,Паркет,2 тагттай,Байгаа,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,15,202.0 м²,10,N/A,Үзсэн:289,4 өрөө,N/A,"⚜️River garden 2⚜️- т 4 өрөө байр худалдана. ‼️Банкны шаардлага хангасан хүнд энгийн зээл шийдэж өгж болно ☘️202,5мкв ☘️Mкв үнэ: 8,500,000₮/1,721,250,000₮/ ☘️15/10 давхарт ☘️Урагшаа болон баруун харсан цонхтой ☘️Гражтай /60сая/ 🏡 80,000м2 ногоон байгууламж ⛹🏻‍♀️ 1,5км үргэлжлэх гүйлтийн болон дугуйн зам ♦️ Авто машингүй, аюулгүй, цэвэр орчинд тоглож наадах хүүхдэд ээлтэй төлөвлөлт 🏀 Хамгийн олон төрлийн спорт талбай 🚩 Нэгдсэн худалдаа үйлчилгээ",2025-05-08 15:37
19844b5a2f44cbdfa3c3728937058639,https://www.unegui.mn/adv/9309281_19r-khoroolold-3n-oroo-khudaldanaa/,sales,10/05/2025,УБ,"Хан-Уул, 19-р хороолол",513600000,Паркет,1 тагттай,Байхгүй,Вакум,Төмөр,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,16,85.6 м²,9,N/A,Үзсэн:210,3 өрөө,N/A,"ХУД 2-р хороо Нугтын буян хотхонд 85.6 мкв 3н өрөө худалдана 16н 9н давхарт Зүүн харсан 3 цонхтой Хойшоо харсан 2 цонхтой Гэрчилгээ бэлэн Суурьлуулсан тавилга үлдэнэ 1мкв үнэ 6,2 сая Нийт үнэ 530,720,000 15-р сургууль харьяа 46-р цэцэрлэгийн харьяа Бүх үйлчилгээтэй ойр",2025-05-08 15:13
69884f5998256108bc874ddb64d60a12,https://www.unegui.mn/adv/9329922_zaisand-roma-town-khotkhond-102-8mk-3-oroo-oron-suuts-khudaldana/,sales,10/05/2025,УБ,"Хан-Уул, Зайсан",349900000,Паркет,1 тагттай,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,12,102.8 м²,4,N/A,Үзсэн:160,3 өрөө,N/A,🏙️Зайсанд Roma luxury town хотхонд 102.8мк 3 өрөө орон сууц худалдана. ✨12/4 давхарт ✨2018 онд ашиглалтанд орсон ✨Гэрчилгээ бэлэн 🪟Баруун харсан цонхнуудтай ✨Цэвэр агаарын бүст 🎁Суурилуулсан тавилгууд үлдэнэ 📍Америк сургуулийн хажууд Үнэ: 350 сая,2025-05-08 14:40
0078ecb95b653ead5586ce01c526e1a7,https://www.unegui.mn/adv/9319420_dulguun-nuur-4r-surguulin-zuun-tald-1-uruu-bair-gyals/,sales,10/05/2025,УБ,"Сүхбаатар, Сүхбаатар, Хороо 9",111000000,Паркет,Тагтгүй,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,16,33.6 м²,8,N/A,Үзсэн:461,1 өрөө,N/A,"Дөлгөөн нуур их тойруу худалдааны төвийн урд. хотын төвөөс 800м, төвдөө ойрхон - Дөлгөөн нуурт мастер унтлагын өрөөтэй 🔥33’6мкв 1 өрөө байр худалдана. 🌅Газар хөдлөлтийн 8 баллд тэсвэртэй 💎Бүрэн цутгамал хийцтэй 🏙️ Хотын А зэрэглэлийн бүс 🪟🪟🪟Баруун болон зүүн харсан цонхтой 🌞❄️☃️Орчны мэдээлэл: 🏫Ерөнхий боловсролын 3-р сургууль, 4-р сургууль, 16-р сургууль, 69-р цэцэрлэг Барилгын давхар 16-гийн 8 давхарт",2025-05-08 14:19
5b9ce8ab1c777ab5753991344320a777,https://www.unegui.mn/adv/9145597_time-squire-156m2-2-zogsooltoi/,sales,10/05/2025,УБ,"Хан-Уул, Хан-Уул, Хороо 17",1127000000,Паркет,1 тагттай,Байгаа,Вакум,Төмөр,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,16,165.0 м²,3,N/A,Үзсэн:406,5+ өрөө,N/A,"#TIME_SQUARE 5 өрөө супер харууцтай байр , 2ш зогсоолын хамт худалдана. 165, 4м2 /5 өрөө / давхарт * Урагшаа #Богдуул #Туул гол халхлах зүйлгүй харууцтай, хойшоо тоглоомын талбай 🍀🍀🍀 * Нэг айл амьдарсан, сайхан энергитэй, засвар хийсэн хананд суурилагдсан тавилгууд, цэвэр модон гал тогооны тавилага , чулуун тавцантай 🎁🎁🎁 * Мастер өрөө хувцасны өрөө, 2а/ц өрөө, угаалгын өрөө тусдаа, том тагттай * 2 ш зогсоолтой тусдаа үнэтэй #Гэрчилгээ бэлэн энгийн зээл #шуурхай шийдэж өгнө 💰 * Хүүхдийн тоглоомын талбайд машин орохгүй, бүх үйлчилгээ нэг дор Байршил : Туул голын эрэгт, цэвэр агаарт",2025-05-08 13:38
88a07c7aaf4e8787762871432efeb578,https://www.unegui.mn/adv/9175629_iaarmag-deedsiin-orgoo-1-oroo/,sales,10/05/2025,УБ,"Хан-Уул, Хан-Уул, Хороо 4",130000000,Паркет,1 тагттай,Байхгүй,Вакум,Төмөр,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,16,29.28 м²,13,N/A,Үзсэн:762,1 өрөө,N/A,Дээдсийн өргөө хотхон 909-1 ✅2021 онд ашиглалтанд орсон ✅Гэрчилгээ бэлэн ✅16/13 давхарт ✅Бүрэн цутгамал ✅Металл фасад ✅Баруун харсан цонхтой ✅Өвөлдөө дулаан ✅Суурилсан тавилга үлдэнэ ✅Автобусны буудалтай ойр ✅Яг хажуудаа улсын 34-р сургууль ✅2 улсын цэцэрлэгтэй Дэлгүүр худалдаа үйлчилгээ гээд бүх юмтай studio байраа ярилцаж тохиролцоод зарна,2025-05-08 10:21
4a9b4397066e7af2ea0a27670f075a7c,https://www.unegui.mn/adv/9285448_khotyn-tovd-minister-tower-t-139-mkv-4-oroo-bair-khudaldana/,sales,10/05/2025,УБ,"Сүхбаатар, Сүхбаатар, Хороо 1",1932100000,Паркет,1 тагттай,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,23,139.0 м²,19,N/A,Үзсэн:77,4 өрөө,N/A,"Хотын төвд shangri la-ийн хойно MINISTER TOWER ОРОН СУУЦ ХУДАЛДАА 139мкв | 3 өрөө) - Урагшаа болон баруун харсан - 1 ажилын өрөөтэй - Үнэ 1 мкв-13,900,000₮ / Нийт 1,932,100,000₮ - Үнэ ярилцана",2025-05-08 13:15
f565ead90d301e6dd48ce90264366a16,https://www.unegui.mn/adv/9293784_21-r-khoroolold-1-oroo-bair-khudaldana/,sales,10/05/2025,УБ,"Сонгинохайрхан, 21-р хороолол",98000000,Паркет,1 тагттай,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,12,34.0 м²,7,N/A,Үзсэн:594,1 өрөө,N/A,Схд 21р хороололд 1 өрөө байр худалдана. -34мкв -7 давхарт Урьдчилгаа 25 саятай бол банкны энгийн орон сууцны зээл шийдэж өгөх боломжтой. Гэрчилгээ бэлэн,2025-05-08 12:13
8cdd1c86291b6180e120b4dde145698b,https://www.unegui.mn/adv/9328722_zaisan-seven-star-106m2-4oroo/,sales,10/05/2025,УБ,"Хан-Уул, Зайсан",5000000,Паркет,1 тагттай,Байхгүй,Вакум,Төмөр,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,16,106.0 м²,10,N/A,Үзсэн:91,4 өрөө,N/A,"Зайсан #SEVENSTAR хотхонд #гэрчилгээ бэлэн 4 өрөө байр худалдана 106м² /4 өрөө / 10 давхарт Бартерд кинг товерд 4 өрөө сонирхоно *Урагшаа болон баруун харсан ☀️ * Гал тогооны тавилга, хананд суурилагдсан тавилгууд үлдэнэ 🎁 * Гэрчилгээ бэлэн банкаар авах боломжтой энгийн зээл #шуурхай шийдэж өгнө 💰 * Хүүхдийн тоглоомын талбайд машин орохгүй, доороо #sevenmall -бүх үйлчилгээ нэг дор #Zaisanhill ойрхон #American school ойрхон Байршил : Зайсан толгой #nuujorohodbelen #4uruu #zaisan #зайсан",2025-05-08 09:56
b4027264cf07fc44d401004c9eec4ba6,https://www.unegui.mn/adv/9255264_khiimor-13-khotkhond-52-13mkv-2-oroo-garazhtai/,sales,10/05/2025,УБ,"Баянзүрх, Шинэ Монгол сургуулийн ойролцоо",4000000,Паркет,1 тагттай,Байгаа,Вакум,Төмөр,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,12,52.13 м²,7,N/A,Үзсэн:152,2 өрөө,N/A,Хийморь 13 хотхонд 52.13мкв 2 өрөө гаражтай хамт 238 сая,2025-05-08 11:20
36951e845c93593fef50a4d22d8b6045,https://www.unegui.mn/adv/9304561_khotyn-aaa-busd-shine-2-oroo-bair-khudaldana/,sales,10/05/2025,УБ,"Хан-Уул, 19-р хороолол",259999999,Паркет,2 тагттай,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,16,52.54 м²,5,N/A,Үзсэн:616,2 өрөө,N/A,"-16/5 давхарт хойд зүгрүү харсан харууцтай -52,54мкв 2 өрөө орон сууц борлуулна. -Улсын 15,18,75 сургууль болон 46, 72 цэцэрлэгийн ойр -Автобусны буудал, үйлчилгээний төвүүдтэйгээ ойрхон",2025-05-08 09:37
3a51b86b698955f3ba4a8762de7460b8,https://www.unegui.mn/adv/9328575_bella-vista-penthouse-khudaldana/,sales,10/05/2025,УБ,"Хан-Уул, Хан-Уул, Хороо 11",2200000000,Паркет,1 тагттай,Байгаа,Вакум,Төмөр,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,13,245.0 м²,11,N/A,Үзсэн:113,5+ өрөө,N/A,Тансаг зэрэглэлийн Bella Vista цогцолбор хотхонд пентхаус худалдана. - 245мкв 6 өрөө - 4 унтлагын өрөөтэй - Мастер унтлагын өрөө нь мастер ариун цэврийн өрөө болон хувцасны өрөөтэй - Нийт 3 ариун цэврийн өрөөтэй - Том террас болон 2 тагттай (хотхондоо зөвхөн 6 байдаг зохион байгуулалт) 11 давхарт - Урагш болон хойшоо харсан цонхтой - 2 дулаан зогсоолтой - Гэрчилгээ бэлэн зарах үнэ 2тэрбум 205сая Дулааг зогсоол 65сая - 2024 оны 8 сард бүрэн засвар хийсэн,2025-05-08 08:59
f0ea483c666a23866e7c6d932a7828bc,https://www.unegui.mn/adv/9203672_khanbogd-83m2-3oroo/,sales,10/05/2025,УБ,"Хан-Уул, Хан-Уул, Хороо 3",255000000,Паркет,1 тагттай,Байгаа,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,12,83.0 м²,7,N/A,Үзсэн:536,3 өрөө,N/A,"-Зурган дээрээс тодорхой харагдах байхаа асуух зүйлээ залгаарай -Банкаар авах боломжгүй -Хажуу айлын дуу чимээ сонсогдохгүй, нам гүм -үдээс хойш нар тусдаг",2025-05-07 23:27
e046eab83de569c56419287b84280309,https://www.unegui.mn/adv/9328124_khunnu-2222-79-36m2-uilchilgee-talbai-bair-zarna-khuv-khun/,sales,10/05/2025,УБ,"Хан-Уул, Хүннү",580000000,Паркет,1 тагттай,Байхгүй,Вакум,Төмөр вакум,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,24,79.36 м²,1,N/A,Үзсэн:213,3 өрөө,N/A,✅3-р ээлжийн байр 224-р байр ✅79.36м2 ✅3 өрөө ✅1-р давхарт ✅Өмнө нь үйлчилгээгээр ашиглаж байсан ✅Агент биш ✅Маш яаралтай зарна ✅Цэвэрхэн байр,2025-05-07 22:25
d9b271f39f1ef382542e45cfb3bda14a,https://www.unegui.mn/adv/9204791_modny-2t-20-ony-10-sard-ashiglaltand-orson-2-oroo-42-m2-bair-zarna/,sales,10/05/2025,УБ,"Баянгол, Баянгол, Хороо 17",163000000,Паркет,1 тагттай,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,10,42.21 м²,8,N/A,Үзсэн:422,2 өрөө,N/A,Бгд нийгмийн даатгалын урд талын 27 р bair,2025-05-07 23:03
fc9acf027b438ac28e6783f6083cd9e5,https://www.unegui.mn/adv/9326973_golden-park-khotkhond-1-oroo-khudaldana/,sales,10/05/2025,УБ,"Баянгол, 10-р хороолол",95000000,Паркет,1 тагттай,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,16,31.0 м²,13,N/A,Үзсэн:359,1 өрөө,N/A,"📍Голдэн парк хотхонд 1 өрөө худалдана ▪️10+ давхарт ▪️Урагш харсан 1 цонх ▪️31мкв 1 өрөө Үнэ: 95,000,000₮ Бэлнээр Хаяг: БГД, 4-р хороо, 10-р хороолол #Goldenpark",2025-05-07 16:06
4556c78391bb3c7382518822b04c7ef9,https://www.unegui.mn/adv/9326589_khan-uul-shine-khotyn-zakhirgaany-urd-artsat-apartment-2-khotkhon-1439-bair-13-davkhart/,sales,10/05/2025,УБ,"Хан-Уул, Хан-Уул, Хороо 23",3300000,Паркет,2 тагттай,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,16,132.0 м²,13,N/A,Үзсэн:111,4 өрөө,N/A,132 мкв 4 өрөө 2 нойл хувцасны өрөөтэй бартер сонсоно,2025-05-07 14:37
bd41917643261e337c2af56eb87b84dc,https://www.unegui.mn/adv/9303866_suvdan-sodor-khotkhond-1-oroo-bair/,sales,10/05/2025,УБ,"Баянзүрх, 14-р хороолол",147000000,Паркет,Тагтгүй,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,16,36.0 м²,12,N/A,Үзсэн:551,1 өрөө,N/A,"Сувдан Сондор хотхонд 2016 онд ашиглалтад орсон 1 өрөө, 36м² байр зарна. • Нар сайн тусдаг • 2 цонхтой • Жуковын автобусны буудлаас 2 минут •Сургууль цэцэрлэг,зах,эмнэлэг, дүүрэг , гэх мэт бүх юм ойрхон маш дулаахан байр • Гэрчилгээ бэлэн, бэлэн мөнгөнд өгнө. • Ухаалга цойжтой Жич: Обой болон угаалгын өрөөний зарим эдлэлд бага зэргийн засвар хийх шаардлагатай. Бэлэн мөнгөнд бага зэрэг ярина . Зуучтай хамтрахгүй.",2025-05-07 13:49
a9cac0b782b706339fed9905dbcc029d,https://www.unegui.mn/adv/8834595_khotyn-a-bused-german-elchingiin-urd-2-oroo-bair-6-sar-bolon-zhileer-tureesluulne/,sales,10/05/2025,УБ,"Сүхбаатар, Сүхбаатар, Хороо 6",290000000,Паркет,1 тагттай,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,6,48.0 м²,5,N/A,Үзсэн:991,2 өрөө,N/A,"Хотын А бүсэд, маш дулаахан, дуу чимээ бага, орчин сайтай",2025-05-07 14:52
618411055ae44e6e397d247ac399f796,https://www.unegui.mn/adv/9326341_narny-khoroolold-84-mkv-3-oroo-oron-suuts/,sales,10/05/2025,УБ,"Баянгол, Баянгол, Хороо 26",410000000,Паркет,1 тагттай,Байгаа,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,12,84.0 м²,8,N/A,Үзсэн:167,3 өрөө,N/A,• Баруун болон зүүн харсан цонхтой • Дулаан зогсоолтой • Гэрчилгээ бэлэн • Нэг л айл амьдарч байсан,2025-05-07 13:44
